Group,x,y,t,s
T,-29.99111674,-205.4218078,0,0
T,-0.07435528,-325.1247899,0,1
U,-6.406030409,-120.0506854,1,1
U,-19.91845207,64.58363652,1,1
S,-4.655031146,-218.3651523,0,0
R,-38.87833059,369.8727312,0,1
U,5.23032838,-115.682753,0,0
T,-8.438454318,-348.4116368,0,1
U,-4.984525093,-122.0675459,1,0
U,-38.67973062,204.4838524,1,0
U,18.19930585,-387.0936743,1,1
T,0.644826878,-134.6433773,0,1
R,-5.801442105,223.4202145,0,1
R,-18.52862893,264.3346177,0,1
S,-26.15851649,-100.7576107,0,1
R,3.056773515,79.22400852,0,1
T,-9.808155566,-300.9211456,0,1
R,-1.858770268,192.891421,0,0
R,-16.05595303,79.34989582,0,1
R,9.694680441,161.6236546,0,0
U,-14.46338639,-202.9826726,1,1
S,56.87467497,-334.8413839,0,1
R,-3.834615306,-28.06684591,0,1
U,-7.690247457,-346.0401453,1,1
T,-26.83301948,-331.4654271,0,1
R,-40.20976825,9.311877131,0,0
T,-31.14804449,-97.64932251,0,0
U,-5.17735811,-189.8309388,1,1
T,-5.27387552,-302.4065779,0,0
S,17.05261578,-265.2962701,0,1
U,-10.77520902,-115.9206637,1,1
R,-47.91032474,160.6323779,0,0
R,-3.920328808,174.9029753,0,1
R,-35.61219201,268.2126035,0,1
T,-26.94774055,-488.8738544,0,1
T,-19.63122626,-92.60767601,0,1
R,28.75089957,-42.95424402,0,1
T,4.597097478,17.07973118,0,0
S,-28.37905688,-82.90181645,0,1
R,-19.50174707,446.9153977,0,0
U,-12.89135034,-180.5360431,1,1
R,27.9518062,181.025096,0,1
U,0.997938088,-141.1053997,0,0
R,0.557278136,133.2475909,0,0
R,6.711314564,327.2788985,0,1
R,-19.19444065,155.427328,0,1
R,-2.474191333,175.0598999,0,0
S,-42.93661907,26.520036,0,0
S,-48.66293085,39.74694445,0,0
U,-34.96975128,-180.5814517,1,1
S,5.121277899,-347.2263092,0,0
U,-65.3476351,149.8410487,1,0
S,23.96655439,-644.1039207,0,1
T,3.385657177,3.096035441,0,1
T,1.883191617,-367.5325155,0,1
U,-38.43958896,177.1483264,1,0
S,-50.28568799,284.4686087,0,1
S,-34.59678825,-166.2703119,0,1
S,-39.28072989,184.3681896,0,1
U,2.921687545,-248.4395371,0,1
T,-26.44022918,-55.30531136,0,1
S,-21.10797271,-62.36152342,0,1
T,-22.68526075,-87.06875808,0,1
U,-42.43980792,128.9181914,1,1
T,-8.836070071,-424.9074345,0,1
S,-13.25936453,-144.7259037,0,1
R,-17.65975405,302.9889138,0,0
T,-6.378849186,-424.745348,0,0
T,-24.2147993,-404.7554198,0,1
R,-13.11165621,269.3354318,0,1
S,-25.34207648,-120.3943994,0,1
U,-57.52314923,97.92735729,0,0
S,-2.252532981,192.8692475,0,1
U,13.77230598,-468.7292212,1,0
U,9.549723204,-416.9362389,1,0
T,8.665344446,-509.575127,0,1
T,-13.27380043,-395.9617911,0,1
R,-7.88423224,100.5370277,0,1
T,-14.166878,-473.0645248,0,0
U,-44.83681721,148.4995917,1,0
S,-52.91975995,-20.37618131,0,0
U,-21.48917324,-191.575537,1,1
U,-21.99909425,-243.564848,1,1
U,12.50819373,-414.0550816,1,1
U,-19.15083933,-111.5202302,1,0
U,-33.3891913,-131.6036829,0,0
U,-34.23675802,-53.22890071,1,1
U,-37.42397334,175.5544581,1,0
T,-26.36369218,-272.0736776,0,0
U,-31.15802676,-227.6893814,1,1
U,35.96501301,-678.7851003,0,1
R,-27.357648,323.740516,0,1
U,-33.76396745,-242.6461359,0,1
R,-18.49288994,28.0582043,0,0
R,-7.426899409,-167.3287179,0,0
T,-13.0499956,-145.1646033,0,0
S,-11.67886633,-231.1739628,0,0
T,-22.79363434,-333.5701892,0,1
S,41.48375995,-327.9213058,0,0
S,6.729909531,-104.4582035,0,0
S,-9.46191661,-291.2249367,0,0
U,-48.46747451,239.7519106,1,0
S,-34.62233714,244.2901928,0,1
U,-46.19347776,-2.475477389,1,1
S,-22.48647037,-74.09268212,0,1
U,-51.91384805,256.8219146,0,0
U,-21.12762378,55.45913369,1,0
T,-9.57697943,-53.69330992,0,1
R,8.665321685,-35.65475312,0,0
U,-37.20754345,125.0883093,1,1
S,11.8992592,7.235644986,0,0
T,-31.87413101,-261.4190463,0,0
S,-50.2168585,-4.145122515,0,1
R,9.107671906,157.1670826,0,0
R,-26.89142998,174.4690936,0,0
R,-49.19341943,59.3631432,0,1
R,-34.42233092,475.6948389,0,0
U,-72.82028437,270.7832514,0,0
T,-25.09789428,1.571105926,0,1
U,-27.34980427,-133.9520751,1,1
U,33.41793731,-694.6064148,1,1
U,24.61576905,-373.363819,1,1
T,0.338759638,-47.59828455,0,0
R,-26.6730465,269.8456166,0,1
U,-44.58684625,194.4951858,1,1
T,-1.620377248,-354.2008168,0,0
R,-24.09376162,471.0586397,0,1
T,-24.38909977,-157.6473263,0,1
R,1.60208535,97.61193433,0,1
R,7.773281143,158.6634682,0,0
R,-28.60103506,102.7795638,0,0
R,-4.191965217,350.2908435,0,0
S,-8.570709828,-271.1018553,0,1
S,-21.73427877,2.923248125,0,0
R,-37.19446617,134.6381268,0,1
T,-6.33934187,-350.8977136,0,1
S,-4.877209248,-194.8120544,0,1
S,-12.55280877,50.28170132,0,0
R,8.623840845,155.7710886,0,1
S,11.25753522,-445.758147,0,1
R,1.866098302,-47.42863887,0,1
R,3.635499262,25.98594202,0,0
T,-16.09876403,-214.6834232,0,0
R,-12.49345364,90.56420858,0,0
U,-48.26250555,305.6063632,1,0
T,-40.82538868,-547.1041695,0,1
R,-20.95471433,98.02832212,0,1
S,-33.1822759,146.6491578,0,0
R,5.098326824,321.6408098,0,0
S,12.35713643,-309.1803726,0,1
T,-17.95642723,-311.4707775,0,1
R,-5.771473524,160.3348502,0,1
S,-29.11291751,-91.07962747,0,0
T,5.404773362,-184.4674471,0,0
R,1.432053147,-36.67135721,0,1
U,-14.55981467,71.44629213,1,0
T,-23.8593585,-154.4453551,0,1
S,6.493844453,-177.6359735,0,0
T,-4.764355986,-221.502325,0,0
U,-44.86555259,-56.63607154,1,1
T,-11.85036294,-23.93781507,0,0
R,-3.484358321,-0.595429451,0,1
R,-29.20508699,285.2632378,0,1
R,-22.54764685,-33.09732055,0,1
U,5.838456675,-156.8035438,1,1
R,-34.10776893,330.4250089,0,0
R,-29.14142115,73.5856064,0,0
S,-36.44195261,-134.3692663,0,0
S,4.987487672,-215.1966079,0,0
U,0.385409,-246.7820083,1,0
T,-1.76503813,-210.4443291,0,0
U,10.50999636,-369.2821428,1,1
R,-15.69139924,-28.80654926,0,0
R,-3.995243735,301.9219813,0,0
R,-14.73752488,85.7445517,0,1
R,-24.89052957,123.0495161,0,1
R,-1.092813398,-139.2154421,0,1
U,-11.22232632,-366.3732217,1,1
S,25.05758463,-431.9414294,0,0
S,-13.17618552,135.9748321,0,0
U,-9.177531449,-136.8293907,1,0
T,-5.883608567,-258.2735533,0,0
T,6.599227599,-319.4829521,0,0
T,-1.655007977,-282.9962375,0,1
T,-26.32713269,-120.2189367,0,0
U,29.46638695,-301.1020982,0,1
U,-28.28595593,6.389905403,1,1
U,-56.37036821,-36.74560332,1,1
T,-17.72045683,-175.0339515,0,1
R,-14.57966076,123.0207927,0,0
R,-10.22590654,331.6096265,0,0
R,-16.6683133,202.0979195,0,0
R,-13.27815562,257.0339399,0,1
T,-16.92781845,-195.0097912,0,0
U,-16.89059528,-187.9931715,1,1
R,-14.96279525,221.9512727,0,1
U,-57.33421669,-25.67927978,1,1
R,-15.85319465,315.2717224,0,0
T,-33.54731247,-354.5791574,0,0
S,-41.22671514,-5.914822767,0,1
U,-14.66134211,-146.8194286,1,0
S,34.40323816,-248.7460273,0,0
S,-45.59116939,134.3817377,0,0
T,-20.89640455,-171.0204251,0,0
U,-72.33049497,75.29233906,1,1
S,-1.150128642,-325.6250801,0,0
T,3.526713933,-88.45646389,0,1
T,-16.1575448,-402.0387153,0,1
R,-3.987009379,355.0487077,1,1
R,-19.24626789,333.2668571,0,1
R,-2.438725841,194.4839295,0,1
T,4.799014591,-426.9906957,0,1
S,-19.59264006,-137.2355634,0,0
S,12.80541593,-155.5689819,0,1
R,4.52345029,296.9086211,0,0
R,3.094631109,57.8908919,0,1
T,-33.39981418,-8.256061304,0,1
T,-11.90744071,-296.9221171,0,1
S,-19.5273601,-8.336518912,0,0
S,16.55619409,-271.5446038,0,1
S,-11.86219313,-81.97194635,0,1
S,-3.776080415,-250.3893032,0,0
S,-38.72001471,97.25262936,0,0
T,-32.16685409,-127.2654922,0,1
S,8.195306054,-130.4035074,0,1
U,-34.63135039,-261.6962282,1,0
R,-7.641892166,371.2500262,0,0
S,10.57585305,-121.1432547,0,1
T,-16.72661789,-404.379336,0,0
S,-10.03414339,-305.2558735,0,0
U,-66.29438072,124.2018976,1,1
T,-12.17895105,-436.3236229,0,0
U,-29.71219987,79.0411986,1,1
T,-9.00845222,-685.6665946,0,1
R,-31.4676611,24.84900668,0,1
S,3.210634372,-142.5731651,0,0
T,-0.865599589,-343.6215857,0,0
S,-18.06576562,42.31064041,1,1
T,-2.376095512,-255.2388993,0,1
U,-20.89474268,-83.27516478,1,0
U,-7.690794851,-315.4350252,1,1
T,-31.18617449,-177.1689812,0,1
S,12.94972498,17.69749104,0,1
T,3.982030485,-272.2830079,0,0
T,-4.246447972,-64.91107041,0,0
T,-18.59141972,-183.3778218,0,0
R,-29.75053471,295.5627222,0,0
U,18.04207116,-259.8495939,1,1
S,36.46276031,-438.0024014,0,1
S,-39.4138023,154.0031764,0,1
S,3.044164965,-24.07336196,0,0
S,14.21074588,28.60878759,1,1
S,19.13903331,-476.5694798,0,1
U,-22.34190843,194.4068535,1,1
T,-7.795297146,-287.6114251,0,1
U,-32.16823242,145.8145628,1,1
T,-9.730194654,5.793722665,0,0
S,-52.98050633,287.637908,0,1
U,-56.50415478,321.4594266,1,1
R,-33.38791484,143.19897,0,1
U,1.958805353,114.3549235,1,0
R,-21.47307523,137.1752649,0,1
T,-14.79213624,-247.1682964,0,0
R,-19.69235401,326.4541888,0,0
S,-6.019925335,-391.7444569,0,1
R,-9.542568406,136.9396201,0,0
U,-2.553777224,-134.7329879,1,1
T,-20.21060413,-372.236768,0,1
S,8.348559539,-252.5038943,0,0
T,-17.05375071,-144.760057,0,0
S,-33.4676073,7.89231021,0,1
S,-25.42365291,-83.98242596,0,1
T,-40.4875161,145.3805232,0,0
R,5.47407632,104.4086477,0,1
S,16.73362896,-167.6814765,0,1
S,-17.81968897,-50.15544874,0,0
R,0.152908925,213.6092184,0,0
R,-16.05190267,0.711884484,0,0
U,-18.66780495,-211.1590723,1,0
T,-2.730190602,-228.3911492,0,0
S,-3.283877997,-262.6143921,1,1
S,-41.73990203,-97.99109499,0,1
U,25.81304831,-456.1105395,0,0
T,7.285709003,-232.4066769,0,1
S,1.370071809,-191.3689184,0,0
T,-6.618264146,-410.1537426,0,0
T,-28.76089594,-72.74503208,0,0
U,-17.87006275,-336.782694,1,1
U,-2.606315733,-534.2041436,1,0
U,-45.57928729,-13.27669939,1,0
S,0.985390919,-159.1740218,0,1
T,-9.230077037,-319.8767704,0,0
S,-27.62228138,274.1358405,0,0
T,-16.9860893,-165.3158715,0,0
R,-26.43750836,155.8903256,0,0
R,-14.42013769,248.9831279,0,0
S,-10.73691582,-74.99545737,0,1
R,-11.29322554,305.6067683,0,0
U,-18.15680349,-244.7568517,1,0
T,-25.94640117,-327.0451449,0,1
U,-15.54836707,-181.0637095,1,0
R,-24.11680552,333.6359335,0,1
U,-26.19415556,-294.3618132,0,0
U,20.52208831,-345.6910907,1,0
T,0.410825843,-277.5508027,0,0
T,-14.77633176,-213.3501187,0,0
R,-30.17049574,270.7895193,0,1
S,-3.480490925,-166.7283201,0,1
T,-3.318031694,-211.1209201,0,0
U,-2.703610923,-214.3531806,1,0
S,-36.16412302,-129.4409158,0,0
T,-13.39252555,24.88812116,0,0
S,28.75663497,-385.4158781,0,1
T,-4.889115385,-411.3863329,0,0
S,-43.61731554,-52.43480537,0,0
T,-35.979941,-90.71890003,0,0
U,-12.26608067,-89.5128975,1,0
T,-13.52607886,-290.7745493,0,1
T,-30.49614496,-439.1330933,0,0
R,-17.72626685,131.7330133,0,0
S,24.96600525,-459.0260089,0,1
R,2.393150672,167.1012751,0,1
R,0.07136677,109.4289257,0,1
T,-19.78841147,-428.1576697,0,1
T,-21.11624534,-368.7323105,0,0
T,0.297914452,-363.5398069,0,1
T,-9.21618989,-345.4771892,0,0
U,-82.45947698,213.7065509,1,0
U,41.35180735,-472.5935861,1,1
U,-38.26920057,120.6599167,1,0
T,-15.25982447,-265.275165,0,1
U,-2.456413665,-226.7047676,0,0
T,-8.704252708,-244.0793005,0,1
R,-15.13015888,275.9315936,0,1
R,-22.26574891,68.47612425,0,0
R,-28.24399617,398.0638278,0,0
T,-14.82292869,-228.9747399,0,0
U,11.86195881,-418.6473303,0,1
S,18.09099706,-118.2699251,0,1
R,-16.22800438,274.7735368,0,0
T,-3.791953433,-134.9006785,0,0
T,4.430072243,-273.6528426,0,1
S,-21.51475204,-172.8171713,0,1
U,-36.28917001,69.47645015,0,1
S,6.19704703,-78.30077188,0,0
R,-5.077590468,278.3137466,0,1
S,8.319341467,-117.248778,0,0
R,2.451862274,-111.2754089,0,0
U,-5.973870811,-307.2682891,1,1
T,-6.497831721,-258.8661142,1,1
R,-9.915787925,283.5203,0,0
S,-0.10171741,-244.9955508,0,0
S,15.00430673,-397.8419389,0,1
U,-3.877842622,-53.60523844,1,1
T,-38.31374132,-72.47005732,0,1
S,-28.64319423,100.3407927,0,1
R,-17.75162907,231.0434314,0,1
U,-10.8148946,-291.0234807,0,0
T,-25.8088431,-115.1232787,0,1
S,-28.07618275,92.6299611,0,1
S,-8.629516634,11.80752585,0,0
T,-21.530996,-224.0794622,0,1
R,-10.3212303,222.6188451,0,1
S,-1.371031215,-253.1723883,0,0
R,14.11341764,175.1774643,0,0
U,-35.54300738,-135.8992655,1,1
U,-23.4831258,129.4580899,1,0
T,-29.20079791,-272.5878428,0,1
U,-36.09305995,33.08743885,0,1
S,-25.18301443,-160.4264551,0,1
R,7.582601538,202.0310531,0,0
U,3.160461172,-268.0223196,1,1
U,-2.574422829,-256.8369897,1,1
S,-40.01016611,-31.56539863,0,1
T,-37.49051184,-237.3623473,0,0
R,-9.20343098,229.7193512,0,1
T,-24.07289346,-293.5808792,0,1
R,-11.14863269,222.609634,0,0
U,-24.94817041,123.2055346,0,0
U,-18.67857554,-233.2373862,1,0
T,-41.22670908,-105.4489831,0,0
U,-29.19627346,-57.28626723,1,0
S,-19.11793937,7.170479568,0,0
U,-42.12789465,234.8969954,1,0
T,-13.20575617,-335.18538,0,1
U,-45.0587317,392.5630714,1,1
T,3.779788635,-404.0379533,0,1
U,-21.76766838,-307.7890456,1,1
U,-37.90359415,366.8328232,0,0
U,17.20611051,-414.410654,1,1
T,-14.13252118,-278.7316873,0,0
S,-32.61761699,-41.51532806,1,1
U,-15.11776006,-269.306989,0,1
S,25.42887556,-473.5958658,0,1
U,14.99295922,-211.8091272,1,1
S,8.768340793,-125.3316415,0,0
U,-23.04857676,-128.3919084,0,1
R,-19.05190596,63.76042501,0,1
S,-9.580917368,-117.539022,0,0
U,-44.9182884,-32.83550776,1,1
R,1.814199653,240.2073798,0,0
S,-3.61301227,68.95871783,0,1
T,-5.744185818,2.157732866,0,0
S,-30.99550251,21.71333716,0,0
U,-7.119585082,-282.2896245,0,0
T,-10.70060447,-214.2346533,0,1
U,-1.366669371,-106.2924739,1,0
R,2.361096891,347.4765835,0,1
U,-18.93493233,-372.2486849,1,1
R,-23.72615375,250.9357318,0,1
T,-19.7511045,-121.9268626,0,0
S,35.88097744,-370.3503755,0,1
U,-28.94195083,-81.58316113,0,0
R,11.82862303,150.94494,0,0
U,-5.791133545,-172.6576682,1,0
T,-18.42045377,-281.2505637,0,1
S,11.33409027,-235.3191018,0,1
U,-45.12624013,217.2314824,1,0
S,-2.949090961,-215.8537325,0,1
T,-6.674850718,-274.2252366,0,0
R,-10.82445701,199.8309939,0,0
R,3.600200519,223.1481517,0,1
R,-18.14042732,348.0407284,0,0
U,-28.85014344,-286.1900892,1,0
S,6.971224118,-335.8440262,0,0
T,-23.30528819,-43.75956858,0,1
R,-3.433146083,342.8963945,0,1
S,-8.328823732,-321.2210972,1,1
T,-28.39730874,-404.1617509,0,0
T,-36.06515476,-466.8314622,0,1
S,23.97449035,-93.91406531,0,1
S,-17.31639686,-128.0839119,0,0
T,-0.115590415,-469.1897127,0,1
U,-8.904474203,-434.2422909,1,1
T,-11.80802429,-422.3879229,0,1
R,0.462128439,259.8634665,0,1
S,-43.02796234,158.6721866,0,0
R,-1.760471624,266.2181965,0,0
U,-3.251105104,-265.9704075,1,1
R,-37.02798463,31.76529831,0,1
T,-13.97796961,68.18590235,0,0
U,-24.60934691,-20.4798743,1,0
S,-11.31381303,-213.5233894,0,1
T,0.764635683,-215.4697134,0,1
U,-6.777767829,-59.61038551,0,0
R,-12.04508819,-8.737494564,0,0
R,-3.177166532,35.42905659,0,0
S,-11.28999334,139.0093359,0,0
R,17.02919384,202.0367269,0,0
U,24.01596616,-339.5810536,1,1
R,3.559440154,271.4388594,0,1
S,7.510362771,-77.98513257,0,1
R,0.302381049,125.1968125,0,1
S,-15.66118844,135.3884952,0,1
T,4.915886171,-122.2839537,0,0
T,-8.995758201,-102.4069407,0,1
U,13.08565411,-225.8685555,1,1
T,-29.95305843,-335.0932406,0,1
S,-27.27672953,-298.5573333,0,0
R,-7.30290936,241.5994698,0,1
R,-16.11904381,353.430386,0,0
S,22.54498679,-400.444751,1,0
S,7.432307973,-22.03103886,0,1
U,19.209188,-454.9537285,1,1
S,-27.46685891,77.23799101,0,0
T,-20.70016448,-175.7981354,0,0
S,-38.63503869,-258.5009004,1,1
U,-34.59266729,193.2928058,1,0
U,8.659337965,-345.4811441,1,0
R,-17.06243286,478.768026,0,1
U,46.63668427,-276.2260136,0,0
T,-2.455253875,-60.167378,0,0
S,47.80895628,-244.4603532,0,1
R,-15.29220462,225.3769845,0,0
R,-39.04567424,408.4721653,0,1
R,5.141637551,200.9987158,0,0
U,-28.7315018,94.45145766,1,1
T,-20.18931651,-378.7409266,0,0
U,-9.199726156,-208.0887294,1,1
S,38.69850933,-313.7405065,0,1
T,-18.24012342,-140.0033899,0,0
R,-26.21191572,402.4381274,0,0
T,-21.50089323,-235.2893974,0,1
R,1.333382154,-19.41767486,0,0
S,54.41958352,-453.7638681,0,0
U,-8.955126896,-180.6744829,0,0
S,40.63368696,-220.2516007,0,1
T,-7.535337925,-133.160204,0,0
U,-28.14375863,16.99562943,0,0
S,-42.36734452,193.2011398,0,0
U,-81.27661637,308.3026408,1,1
R,9.392927325,38.06598463,0,0
S,-26.01706886,-237.3611578,0,0
S,21.3033135,-174.5733346,0,1
S,-3.38913186,-253.7990221,0,1
T,-17.66908609,-568.0375214,0,1
R,-13.21707848,257.576503,0,1
T,2.014086166,-254.9587803,0,0
R,-23.37525845,-42.56545458,0,1
T,-13.91228502,-26.79106021,0,0
R,-21.16882516,164.0127342,0,0
S,-12.91516158,-123.7023019,0,1
U,-2.250149263,-174.157402,1,1
U,-49.2887998,69.1208617,0,1
R,-20.77865904,338.1925676,0,0
T,-21.70349215,-345.8511034,0,1
T,-4.949439579,-551.4912596,0,1
U,-4.418378719,-237.3873941,1,1
S,15.00518237,-16.26645701,0,1
U,-26.65547636,-104.5092117,0,0
R,9.969086902,457.9955018,0,1
T,19.73387686,-354.3821594,0,1
R,-19.57496039,147.7225429,0,1
S,0.101673065,-271.5540512,0,0
R,-15.73916036,330.5456783,0,1
R,-22.52507047,532.601986,0,0
T,-37.53478218,-186.856041,0,1
R,-18.80653424,263.3858908,0,1
R,-10.23768518,176.2582893,0,1
S,20.45661629,-278.4725629,0,1
S,-50.12035033,208.2481707,0,0
T,-0.990213166,-360.8231159,0,0
U,-2.488418621,-359.9885711,0,1
R,-11.81037656,196.9046712,0,1
U,8.923905698,-359.2017254,0,0
T,6.798351536,-421.9918792,0,1
U,-46.77148694,86.78784003,0,0
R,-5.698351611,125.6869371,0,1
U,-40.97188111,21.0132617,1,1
T,1.471955335,-179.8645957,0,0
S,16.37572913,-293.3631045,0,1
S,-34.86029728,-200.363163,0,1
U,-40.22512585,95.07988047,1,0
T,-29.09936073,-190.5286043,0,0
R,11.65171033,348.2748235,0,1
T,-11.05692706,36.23889508,0,0
R,-4.672816411,504.4771054,0,1
U,-12.34151911,-271.1874458,1,1
T,-5.412366446,-168.5998985,0,0
R,-15.37483564,320.3000894,0,0
S,2.129773779,-195.165313,0,0
U,10.08955733,-337.5617549,0,1
R,7.884833822,383.2424841,0,0
U,-7.267121623,-10.42349646,1,1
S,14.12206891,82.66180249,0,0
R,-15.47070131,255.106372,0,0
S,1.078651177,-85.31692577,1,0
S,-29.2557048,51.42903918,0,0
T,-7.767409735,-72.82377811,0,0
T,-10.85285777,-147.5857505,0,0
R,8.387470731,81.76226792,0,0
T,-2.347590317,-160.1599941,0,0
S,-7.606764068,-312.8571199,0,0
T,-12.71058221,-410.2211895,0,1
T,-17.17543051,-43.32281483,0,0
S,-5.396670709,-102.50245,0,1
T,-35.9635172,-229.2056979,0,1
S,-24.57874627,94.25622885,0,1
T,-22.55508165,-87.29552253,0,0
S,-50.11190665,260.7191251,0,1
U,10.35970716,-538.5238038,0,0
T,-26.48072118,-289.2017479,0,1
R,-25.86730002,244.1284769,0,0
S,0.578786154,-342.1113446,0,0
T,-24.63792513,-181.9974982,0,0
T,-3.319231812,-368.8976218,0,1
S,11.31434164,-200.2718388,0,1
S,3.788456888,-201.7332757,0,1
T,-7.235182771,-120.3877994,0,1
U,-5.435554591,-175.8601239,1,1
U,-40.73954563,40.18744379,0,0
S,16.77147734,-135.099792,0,1
U,15.80816386,-294.1471575,1,0
U,-5.128063397,-402.3774079,1,1
T,-13.30886203,-87.10685828,0,0
R,10.46052876,-72.70360957,0,0
S,10.41526058,-248.6965751,0,1
S,-13.86145187,-154.4822332,0,1
U,-24.28960977,-159.5445717,0,0
U,-9.20544232,-63.94485473,1,1
R,8.837327399,-65.71182557,0,0
U,-31.92514928,-17.99475869,0,0
R,-33.13594303,150.6350849,0,1
U,-67.01099352,282.1256491,1,1
S,-16.76157968,36.2260828,0,1
T,-39.59587989,-143.6759871,0,0
R,-23.36748348,27.74083742,0,1
S,-52.35096341,-80.21330938,0,1
U,-31.80739377,9.727288577,0,0
U,-38.01025767,201.6791369,1,1
U,12.97127513,-291.112472,1,0
S,-23.76659351,-40.51215649,1,0
U,-6.905377108,-225.8996352,1,0
U,-38.98035742,34.95004436,1,1
R,18.07916415,397.2069066,0,1
U,-42.71706657,-25.10169875,1,1
S,-12.70775875,-201.948776,0,0
U,-21.95864752,-193.2266885,1,1
U,-29.91778372,5.602663939,1,0
R,-11.48077157,110.3473473,0,0
U,-29.15854837,56.78882187,0,1
U,-45.39454108,111.2893517,1,0
T,-24.73674986,-171.6364977,0,0
S,-20.79624553,-198.424384,1,1
R,3.879498592,143.6124797,0,0
T,-33.67692506,-37.05859887,0,1
U,-8.853737509,-191.4040876,0,0
R,-37.70743044,92.05577563,0,1
U,-49.30024181,89.29662682,0,0
U,-45.72468544,18.75746345,0,1
R,-0.737382959,315.5030478,0,1
S,0.755142887,-149.4414851,0,0
U,21.35788245,-699.6768839,0,0
R,-16.6989338,-114.8404184,0,0
T,7.738407714,-223.446754,0,1
T,-2.71255438,-155.7586805,0,1
R,-15.86702707,202.8261364,0,0
T,-1.432252167,-323.6563367,0,1
S,12.68556987,-368.2011898,0,1
S,-41.55496737,-62.1197527,0,1
S,-19.81471846,-32.08335823,1,0
R,-35.23960689,330.5519958,0,0
U,-17.36588765,-335.4281705,0,1
T,-14.90248029,-231.3836839,0,0
R,-12.93795802,-37.8738021,0,0
S,-58.95161033,112.0851708,0,0
U,-24.89516188,-23.72223771,0,0
S,-10.59972051,-42.96217967,0,0
U,2.722232364,-291.3858047,1,1
R,-17.0742395,219.0787988,0,0
S,-12.47122679,-31.72599594,0,0
T,-22.96511106,-510.177712,0,0
S,-32.89088059,186.8230115,0,0
R,-7.966762378,251.8320531,0,0
U,3.930638045,-376.5383155,1,1
T,-33.95560809,-276.1007857,0,0
R,-19.4504053,-99.66764087,0,0
S,-18.36305192,66.90622085,0,0
R,-24.94082054,164.2726441,0,1
T,-22.78022021,-304.0796741,0,0
S,-4.92796701,-354.6846105,0,1
R,2.040655392,163.8917954,0,0
R,-22.30480028,478.5808003,0,1
T,-30.90152069,-176.7549859,0,0
R,-15.88737693,306.2970332,0,0
U,-47.62491053,-71.64764753,1,0
S,15.47468579,-363.8603726,0,0
U,9.768137175,-551.603377,0,1
R,-37.70928831,336.3829125,1,1
R,-26.87398851,230.825946,0,1
S,-47.95523618,55.9597034,0,0
T,1.419053961,-140.7296539,0,0
T,-2.88722827,-358.1338156,0,0
R,-2.880192702,36.79863303,0,0
U,-81.30490598,350.7165906,1,1
S,25.41761098,-270.3710376,0,0
U,-12.26116367,-109.0055119,1,1
S,-56.47142488,56.70624421,0,0
T,0.935909865,-224.0487306,0,1
S,-27.45090813,58.31156994,0,1
U,-10.35728816,-146.6895104,0,1
T,-21.86901563,-130.2014032,0,0
T,-5.697484364,-138.1151112,0,1
S,23.21215224,-290.6910872,0,0
T,-2.334898645,-118.2746661,0,0
T,6.476921533,-168.8047913,0,0
T,-12.40424315,-150.0755019,0,0
R,1.553463975,331.5017886,0,0
S,5.504080806,-148.1961162,0,1
R,-19.7434914,263.5410602,0,0
S,1.057278688,-68.11969062,0,0
S,-0.226564004,-217.8984142,0,0
T,-18.50789628,-322.3342499,0,1
S,16.01055005,-228.4905889,0,1
T,-2.258352705,-374.0915186,0,0
